Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice,OverallQual**2,OverallQual**3,OverallQualsqrt,GrLivArea**2,GrLivArea**3,GrLivAreasqrt,GarageCars**2,GarageCars**3,GarageCarssqrt,GarageArea**2,GarageArea**3,GarageAreasqrt,TotalBsmtSF**2,TotalBsmtSF**3,TotalBsmtSFsqrt,1stFlrSF**2,1stFlrSF**3,1stFlrSFsqrt,FullBath**2,FullBath**3,FullBathsqrt,YearBuilt**2,YearBuilt**3,YearBuiltsqrt,TotRmsAbvGrd**2,TotRmsAbvGrd**3,TotRmsAbvGrdsqrt,YearRemodAdd**2,YearRemodAdd**3,YearRemodAddsqrt
109,50,RM,85.0,8500,Pave,None,Reg,Lvl,AllPub,Corner,Gtl,IDOTRR,Artery,Norm,1Fam,1.5Fin,5,7,1919,2005,Gable,CompShg,CemntBd,CmentBd,None,0.0,TA,TA,CBlock,TA,TA,No,Unf,0,Unf,0,793,793,GasW,TA,N,FuseF,997,520,0,1517,0,0,2,0,3,1,Fa,7,Typ,0,No,No,0.0,No,0,0,No,No,N,0,0,144,0,0,0,No,No,No,0,8,2007,WD,Normal,115000,25,125,2.23606797749979,2301289,3491055413,38.948684188300895,0,0,0.0,0,0,0.0,628849,498677257,28.160255680657446,994009,991026973,31.575306807693888,4,8,1.4142135623730951,3682561,7066834559,43.80639222761902,49,343,2.6457513110645907,4020025,8060150125,44.77722635447622
110,20,RL,105.0,11751,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,6,6,1977,1977,Hip,CompShg,Plywood,Plywood,BrkFace,480.0,TA,TA,CBlock,Gd,TA,No,BLQ,705,Unf,0,1139,1844,GasA,Ex,Y,SBrkr,1844,0,0,1844,0,0,2,0,3,1,TA,7,Typ,1,TA,Attchd,1977.0,RFn,2,546,TA,TA,Y,0,122,0,0,0,0,No,MnPrv,No,0,1,2010,COD,Normal,190000,36,216,2.449489742783178,3400336,6270219584,42.941821107167776,4,8,1.4142135623730951,298116,162771336,23.366642891095847,3400336,6270219584,42.941821107167776,3400336,6270219584,42.941821107167776,4,8,1.4142135623730951,3908529,7727161833,44.46346815083142,49,343,2.6457513110645907,3908529,7727161833,44.46346815083142
111,50,RL,75.0,9525,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,6,4,1954,1972,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,TA,Fa,No,Rec,444,Unf,0,550,994,GasA,Gd,Y,SBrkr,1216,639,0,1855,0,0,2,0,4,1,TA,7,Typ,0,No,Attchd,1954.0,Unf,1,325,TA,TA,Y,182,0,0,0,0,0,No,No,No,0,10,2006,WD,Normal,136900,36,216,2.449489742783178,3441025,6383101375,43.069710934716056,1,1,1.0,105625,34328125,18.027756377319946,988036,982107784,31.52776554086889,1478656,1798045696,34.87119154832539,4,8,1.4142135623730951,3818116,7460598664,44.204072210600685,49,343,2.6457513110645907,3888784,7668682048,44.40720662234904
112,80,RL,0.0,7750,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,SLvl,7,5,2000,2000,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Gd,TA,No,GLQ,250,Unf,0,134,384,GasA,Ex,Y,SBrkr,774,656,0,1430,0,0,2,1,3,1,TA,7,Typ,1,TA,BuiltIn,2000.0,Fin,2,400,TA,TA,Y,180,0,0,0,0,0,No,No,No,0,4,2010,WD,Normal,180000,49,343,2.6457513110645907,2044900,2924207000,37.815340802378074,4,8,1.4142135623730951,160000,64000000,20.0,147456,56623104,19.595917942265423,599076,463684824,27.820855486487112,4,8,1.4142135623730951,4000000,8000000000,44.721359549995796,49,343,2.6457513110645907,4000000,8000000000,44.721359549995796
113,60,RL,77.0,9965,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,2007,2007,Gable,CompShg,VinylSd,VinylSd,Stone,220.0,Gd,TA,PConc,Ex,TA,Av,GLQ,984,Unf,0,280,1264,GasA,Ex,Y,SBrkr,1282,1414,0,2696,1,0,2,1,4,1,Ex,10,Typ,1,Gd,BuiltIn,2007.0,Fin,3,792,TA,TA,Y,120,184,0,0,168,0,No,No,No,0,10,2007,New,Partial,383970,49,343,2.6457513110645907,7268416,19595649536,51.92301994298868,9,27,1.7320508075688772,627264,496793088,28.142494558940577,1597696,2019487744,35.552777669262355,1643524,2106997768,35.805027579936315,4,8,1.4142135623730951,4028049,8084294343,44.799553569204235,100,1000,3.1622776601683795,4028049,8084294343,44.799553569204235
114,20,RL,0.0,21000,Pave,None,Reg,Bnk,AllPub,Corner,Gtl,Crawfor,Norm,Norm,1Fam,1Story,6,5,1953,1953,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,184.0,TA,Gd,CBlock,Gd,TA,Mn,ALQ,35,Rec,869,905,1809,GasA,TA,Y,SBrkr,2259,0,0,2259,1,0,2,0,3,1,Gd,7,Typ,2,Gd,Basment,1953.0,Unf,2,450,TA,TA,Y,166,120,192,0,0,0,No,MnPrv,No,0,10,2007,COD,Abnorml,217000,36,216,2.449489742783178,5103081,11527859979,47.52893855326458,4,8,1.4142135623730951,202500,91125000,21.213203435596427,3272481,5919918129,42.532340636273474,5103081,11527859979,47.52893855326458,4,8,1.4142135623730951,3814209,7449150177,44.19275958796871,49,343,2.6457513110645907,3814209,7449150177,44.19275958796871
115,70,RL,61.0,7259,Pave,None,IR1,Lvl,AllPub,Inside,Mod,Crawfor,Norm,Norm,1Fam,2Story,6,8,1945,2002,Gambrel,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,No,ALQ,774,LwQ,150,104,1028,GasA,Ex,Y,SBrkr,1436,884,0,2320,1,0,2,1,3,1,Gd,9,Typ,1,TA,Detchd,1945.0,Unf,1,180,TA,TA,Y,224,0,0,0,0,0,No,MnPrv,No,0,7,2007,WD,Normal,259500,36,216,2.449489742783178,5382400,12487168000,48.16637831516918,1,1,1.0,32400,5832000,13.416407864998739,1056784,1086373952,32.0624390837628,2062096,2961169856,37.89459064299283,4,8,1.4142135623730951,3783025,7357983625,44.10215414239989,81,729,3.0,4008004,8024024008,44.74371464239419
116,160,FV,34.0,3230,Pave,Pave,Reg,Lvl,AllPub,Corner,Gtl,Somerst,Norm,Norm,TwnhsE,2Story,6,5,1999,1999,Gable,CompShg,MetalSd,MetalSd,BrkFace,1129.0,TA,TA,PConc,Gd,TA,No,GLQ,419,Unf,0,310,729,GasA,Gd,Y,SBrkr,729,729,0,1458,0,0,2,1,2,1,TA,5,Typ,1,Fa,Detchd,1999.0,Unf,2,440,TA,TA,Y,0,32,0,0,0,0,No,No,No,0,6,2007,WD,Normal,176000,36,216,2.449489742783178,2125764,3099363912,38.18376618407357,4,8,1.4142135623730951,193600,85184000,20.97617696340303,531441,387420489,27.0,531441,387420489,27.0,4,8,1.4142135623730951,3996001,7988005999,44.710177812216315,25,125,2.23606797749979,3996001,7988005999,44.710177812216315
117,20,RL,0.0,11616,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,5,1962,1962,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,116.0,TA,TA,CBlock,TA,TA,No,LwQ,170,BLQ,670,252,1092,GasA,TA,Y,SBrkr,1092,0,0,1092,0,1,1,0,3,1,TA,6,Typ,1,Po,Attchd,1962.0,Unf,1,288,TA,TA,Y,0,20,144,0,0,0,No,No,No,0,9,2009,WD,Normal,139000,25,125,2.23606797749979,1192464,1302170688,33.04542328371661,1,1,1.0,82944,23887872,16.97056274847714,1192464,1302170688,33.04542328371661,1192464,1302170688,33.04542328371661,1,1,1.0,3849444,7552609128,44.294469180700204,36,216,2.449489742783178,3849444,7552609128,44.294469180700204
118,20,RL,74.0,8536,Pave,None,Reg,Lvl,AllPub,Corner,Gtl,Edwards,Norm,Norm,1Fam,1Story,5,5,2006,2007,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Gd,TA,No,Unf,0,Unf,0,1125,1125,GasA,Gd,Y,SBrkr,1125,0,0,1125,0,0,1,1,2,1,TA,5,Typ,0,No,Attchd,2007.0,Unf,2,430,TA,TA,Y,80,64,0,0,0,0,No,No,No,0,4,2007,New,Partial,155000,25,125,2.23606797749979,1265625,1423828125,33.54101966249684,4,8,1.4142135623730951,184900,79507000,20.73644135332772,1265625,1423828125,33.54101966249684,1265625,1423828125,33.54101966249684,1,1,1.0,4024036,8072216216,44.78839135311738,25,125,2.23606797749979,4028049,8084294343,44.799553569204235
119,60,RL,90.0,12376,Pave,None,Reg,Lvl,AllPub,Corner,Gtl,SawyerW,Norm,Norm,1Fam,2Story,7,5,1990,1990,Hip,CompShg,Plywood,Plywood,None,0.0,TA,TA,PConc,Gd,TA,Mn,GLQ,1470,Unf,0,203,1673,GasA,Gd,Y,SBrkr,1699,1523,0,3222,1,0,3,0,5,1,Gd,11,Typ,2,TA,Attchd,1990.0,Unf,3,594,TA,TA,Y,367,0,0,0,0,0,No,No,No,0,5,2010,WD,Normal,320000,49,343,2.6457513110645907,10381284,33448497048,56.7626637852735,9,27,1.7320508075688772,352836,209584584,24.372115213907882,2798929,4682608217,40.90232267243512,2886601,4904335099,41.2189276910499,9,27,1.7320508075688772,3960100,7880599000,44.609416046390926,121,1331,3.3166247903554,3960100,7880599000,44.609416046390926
120,60,RL,65.0,8461,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,6,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,0,728,728,GasA,Ex,Y,SBrkr,728,728,0,1456,0,0,2,1,3,1,Gd,8,Typ,1,Gd,Attchd,2005.0,Fin,2,390,TA,TA,Y,0,24,0,0,0,0,No,No,No,0,7,2006,New,Partial,163990,36,216,2.449489742783178,2119936,3086626816,38.157568056677825,4,8,1.4142135623730951,152100,59319000,19.748417658131498,529984,385828352,26.981475126464083,529984,385828352,26.981475126464083,4,8,1.4142135623730951,4020025,8060150125,44.77722635447622,64,512,2.8284271247461903,4024036,8072216216,44.78839135311738
121,80,RL,0.0,21453,Pave,None,IR1,Low,AllPub,CulDSac,Sev,ClearCr,Norm,Norm,1Fam,SLvl,6,5,1969,1969,Flat,Metal,Plywood,Plywood,None,0.0,TA,TA,CBlock,TA,TA,Gd,ALQ,938,Unf,0,0,938,GasA,Ex,Y,SBrkr,988,0,0,988,1,0,1,0,1,1,TA,4,Typ,2,TA,Attchd,1969.0,Unf,2,540,TA,TA,Y,0,130,0,130,0,0,No,No,No,0,10,2006,WD,Normal,180000,36,216,2.449489742783178,976144,964430272,31.432467291003423,4,8,1.4142135623730951,291600,157464000,23.2379000772445,879844,825293672,30.62678566222711,976144,964430272,31.432467291003423,1,1,1.0,3876961,7633736209,44.37341546466758,16,64,2.0,3876961,7633736209,44.37341546466758
122,50,RM,50.0,6060,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1.5Fin,4,5,1939,1950,Gable,CompShg,AsbShng,AsbShng,None,0.0,TA,TA,PConc,TA,TA,No,Unf,0,Unf,0,732,732,GasA,Gd,Y,SBrkr,772,351,0,1123,0,0,1,0,3,1,TA,4,Typ,0,No,Detchd,1979.0,Unf,1,264,TA,TA,P,0,0,140,0,0,0,No,MnPrv,No,0,6,2007,WD,Normal,100000,16,64,2.0,1261129,1416247867,33.51119216023208,1,1,1.0,69696,18399744,16.24807680927192,535824,392223168,27.055498516937366,595984,460099648,27.784887978899608,1,1,1.0,3759721,7290099019,44.034077712607996,16,64,2.0,3802500,7414875000,44.15880433163923
123,20,RL,75.0,9464,Pave,None,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,7,1958,1958,Hip,CompShg,MetalSd,MetalSd,BrkFace,135.0,TA,Gd,CBlock,TA,TA,No,BLQ,570,Unf,0,510,1080,GasA,Gd,Y,SBrkr,1080,0,0,1080,0,0,1,0,3,1,TA,5,Typ,0,No,Attchd,1958.0,Unf,1,288,TA,TA,Y,0,0,0,0,130,0,No,No,No,0,6,2008,WD,Normal,136000,36,216,2.449489742783178,1166400,1259712000,32.863353450309965,1,1,1.0,82944,23887872,16.97056274847714,1166400,1259712000,32.863353450309965,1166400,1259712000,32.863353450309965,1,1,1.0,3833764,7506509912,44.24929377967517,25,125,2.23606797749979,3833764,7506509912,44.24929377967517
124,120,RL,55.0,7892,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,TwnhsE,1Story,6,5,1993,1993,Gable,CompShg,Plywood,Plywood,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,300,Unf,0,899,1199,GasA,Ex,Y,SBrkr,1199,0,0,1199,0,0,2,0,2,1,Gd,5,Typ,0,No,Attchd,1993.0,RFn,2,530,TA,TA,Y,0,63,0,0,0,0,No,No,No,0,3,2008,WD,Normal,153900,36,216,2.449489742783178,1437601,1723683599,34.62657938636157,4,8,1.4142135623730951,280900,148877000,23.021728866442675,1437601,1723683599,34.62657938636157,1437601,1723683599,34.62657938636157,4,8,1.4142135623730951,3972049,7916293657,44.64302857109943,25,125,2.23606797749979,3972049,7916293657,44.64302857109943
125,20,RL,48.0,17043,Pave,None,IR1,Lvl,AllPub,CulDSac,Gtl,NWAmes,Norm,Norm,1Fam,1Story,6,5,1979,1998,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,Gd,CBlock,Gd,Fa,No,Unf,0,Unf,0,1362,1362,GasA,TA,Y,SBrkr,1586,0,0,1586,0,0,2,0,3,1,TA,7,Typ,1,TA,Attchd,1979.0,Unf,2,435,TA,TA,Y,192,0,0,0,0,0,No,No,No,0,1,2009,WD,Normal,181000,36,216,2.449489742783178,2515396,3989418056,39.824615503479755,4,8,1.4142135623730951,189225,82312875,20.85665361461421,1855044,2526569928,36.90528417449187,2515396,3989418056,39.824615503479755,4,8,1.4142135623730951,3916441,7750636739,44.48595283907045,49,343,2.6457513110645907,3992004,7976023992,44.69899327725402
126,190,RM,60.0,6780,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,2fmCon,1.5Fin,6,8,1935,1982,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,Fa,CBlock,TA,TA,Av,GLQ,490,Unf,0,30,520,GasA,Gd,N,SBrkr,520,0,234,754,1,0,1,0,2,1,TA,5,Typ,0,No,No,0.0,No,0,0,No,No,N,53,0,0,0,0,0,No,No,No,0,6,2006,WD,Normal,84500,36,216,2.449489742783178,568516,428661064,27.459060435491963,0,0,0.0,0,0,0.0,270400,140608000,22.80350850198276,270400,140608000,22.80350850198276,1,1,1.0,3744225,7245075375,43.98863489584554,25,125,2.23606797749979,3928324,7785938168,44.51965857910413
127,120,RL,0.0,4928,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,NPkVill,Norm,Norm,TwnhsE,1Story,6,5,1976,1976,Gable,CompShg,Plywood,Plywood,None,0.0,TA,TA,CBlock,Gd,TA,No,ALQ,120,Unf,0,958,1078,GasA,TA,Y,SBrkr,958,0,0,958,0,0,2,0,2,1,TA,5,Typ,1,TA,Attchd,1977.0,RFn,2,440,TA,TA,Y,0,205,0,0,0,0,No,No,No,0,2,2007,WD,Normal,128000,36,216,2.449489742783178,917764,879217912,30.95157508108432,4,8,1.4142135623730951,193600,85184000,20.97617696340303,1162084,1252726552,32.83291031876401,917764,879217912,30.95157508108432,4,8,1.4142135623730951,3904576,7715442176,44.45222154178574,25,125,2.23606797749979,3904576,7715442176,44.45222154178574
128,45,RM,55.0,4388,Pave,None,IR1,Bnk,AllPub,Inside,Gtl,OldTown,Feedr,Norm,1Fam,1.5Unf,5,7,1930,1950,Gable,CompShg,WdShing,Wd Sdng,None,0.0,TA,Gd,BrkTil,TA,TA,No,LwQ,116,Unf,0,556,672,GasA,Ex,Y,SBrkr,840,0,0,840,0,0,1,0,3,1,TA,5,Typ,1,TA,No,0.0,No,0,0,No,No,N,0,0,0,0,0,0,No,No,No,0,6,2007,WD,Normal,87000,25,125,2.23606797749979,705600,592704000,28.982753492378876,0,0,0.0,0,0,0.0,451584,303464448,25.92296279363144,705600,592704000,28.982753492378876,1,1,1.0,3724900,7189057000,43.93176527297759,25,125,2.23606797749979,3802500,7414875000,44.15880433163923
129,60,RL,69.0,7590,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,PosN,Norm,1Fam,2Story,6,5,1966,1966,Gable,CompShg,VinylSd,VinylSd,BrkFace,266.0,TA,TA,CBlock,TA,TA,No,BLQ,512,Unf,0,148,660,GasA,TA,Y,SBrkr,660,688,0,1348,0,0,1,1,3,1,TA,6,Typ,1,Fa,Attchd,1966.0,RFn,2,453,TA,TA,Y,188,108,0,0,0,0,No,No,No,0,7,2006,WD,Normal,155000,36,216,2.449489742783178,1817104,2449456192,36.71511950137164,4,8,1.4142135623730951,205209,92959677,21.283796653792763,435600,287496000,25.69046515733026,435600,287496000,25.69046515733026,1,1,1.0,3865156,7598896696,44.339598554790726,36,216,2.449489742783178,3865156,7598896696,44.339598554790726
130,20,RL,69.0,8973,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7,1958,1991,Gable,CompShg,Plywood,Plywood,BrkFace,85.0,TA,TA,CBlock,TA,TA,No,Rec,567,BLQ,28,413,1008,GasA,TA,Y,FuseA,1053,0,0,1053,0,1,1,1,3,1,Ex,6,Typ,0,No,2Types,1998.0,RFn,2,750,TA,TA,Y,0,80,0,180,0,0,No,MnWw,No,0,7,2006,WD,Abnorml,150000,25,125,2.23606797749979,1108809,1167575877,32.449961479175904,4,8,1.4142135623730951,562500,421875000,27.386127875258307,1016064,1024192512,31.74901573277509,1108809,1167575877,32.449961479175904,1,1,1.0,3833764,7506509912,44.24929377967517,36,216,2.449489742783178,3964081,7892485271,44.62062303464621
131,60,RL,88.0,14200,Pave,None,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,2Story,7,6,1966,1966,Gable,CompShg,MetalSd,MetalSd,BrkFace,309.0,TA,TA,CBlock,TA,TA,No,Rec,445,Unf,0,479,924,GasA,Ex,Y,SBrkr,1216,941,0,2157,0,0,2,1,4,1,Gd,8,Typ,2,Gd,Attchd,1966.0,Fin,2,487,TA,TA,Y,105,66,0,0,0,0,No,GdPrv,No,0,5,2006,WD,Normal,226000,49,343,2.6457513110645907,4652649,10035763893,46.44351407893249,4,8,1.4142135623730951,237169,115501303,22.06807649071391,853776,788889024,30.397368307141328,1478656,1798045696,34.87119154832539,4,8,1.4142135623730951,3865156,7598896696,44.339598554790726,64,512,2.8284271247461903,3865156,7598896696,44.339598554790726
132,60,RL,0.0,12224,Pave,None,IR1,Lvl,AllPub,Corner,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,2000,2000,Gable,CompShg,VinylSd,VinylSd,BrkFace,40.0,Gd,TA,PConc,Gd,TA,No,GLQ,695,Unf,0,297,992,GasA,Ex,Y,SBrkr,1022,1032,0,2054,1,0,2,1,3,1,Gd,7,Typ,1,TA,BuiltIn,2000.0,RFn,2,390,TA,TA,Y,24,48,0,0,0,0,No,No,No,0,7,2009,WD,Normal,244000,36,216,2.449489742783178,4218916,8665653464,45.32107677449864,4,8,1.4142135623730951,152100,59319000,19.748417658131498,984064,976191488,31.496031496047245,1044484,1067462648,31.96873472629156,4,8,1.4142135623730951,4000000,8000000000,44.721359549995796,49,343,2.6457513110645907,4000000,8000000000,44.721359549995796
133,20,RL,75.0,7388,Pave,None,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,1959,2002,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,Rec,405,Unf,0,658,1063,GasA,Gd,Y,SBrkr,1327,0,0,1327,1,0,1,0,3,1,Gd,7,Typ,0,No,Detchd,1974.0,Unf,2,624,TA,TA,Y,0,0,0,0,0,0,No,No,No,0,7,2007,WD,Normal,150750,25,125,2.23606797749979,1760929,2336752783,36.42801120017397,4,8,1.4142135623730951,389376,242970624,24.979991993593593,1129969,1201157047,32.60368077380221,1760929,2336752783,36.42801120017397,1,1,1.0,3837681,7518017079,44.26059195266146,49,343,2.6457513110645907,4008004,8024024008,44.74371464239419
134,20,RL,0.0,6853,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,Timber,Norm,Norm,1Fam,1Story,8,5,2001,2002,Gable,CompShg,VinylSd,VinylSd,BrkFace,136.0,Gd,TA,PConc,Ex,TA,No,GLQ,1005,Unf,0,262,1267,GasA,Ex,Y,SBrkr,1296,0,0,1296,1,0,2,0,2,1,Gd,6,Typ,0,No,Attchd,2001.0,Fin,2,471,TA,TA,Y,192,25,0,0,0,0,No,No,No,0,6,2009,WD,Normal,220000,64,512,2.8284271247461903,1679616,2176782336,36.0,4,8,1.4142135623730951,221841,104487111,21.702534414210707,1605289,2033901163,35.59494346111537,1679616,2176782336,36.0,4,8,1.4142135623730951,4004001,8012006001,44.73253849269008,36,216,2.449489742783178,4008004,8024024008,44.74371464239419
135,20,RL,78.0,10335,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,6,1968,1993,Gable,CompShg,Plywood,Plywood,None,0.0,TA,TA,CBlock,TA,TA,No,Rec,570,Unf,0,891,1461,GasA,Gd,Y,SBrkr,1721,0,0,1721,0,0,2,1,3,1,TA,7,Min1,1,TA,Attchd,1968.0,RFn,2,440,TA,TA,Y,0,96,180,0,0,0,No,MnPrv,No,0,7,2006,WD,Normal,180000,25,125,2.23606797749979,2961841,5097328361,41.48493702538308,4,8,1.4142135623730951,193600,85184000,20.97617696340303,2134521,3118535181,38.22302970723278,2961841,5097328361,41.48493702538308,4,8,1.4142135623730951,3873024,7622111232,44.36214602563767,49,343,2.6457513110645907,3972049,7916293657,44.64302857109943
136,20,RL,80.0,10400,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,7,6,1970,1970,Hip,CompShg,Plywood,Plywood,BrkFace,288.0,TA,TA,PConc,TA,TA,No,Unf,0,Unf,0,1304,1304,GasA,Gd,Y,SBrkr,1682,0,0,1682,0,0,2,0,3,1,TA,7,Typ,1,Gd,Attchd,1970.0,Unf,2,530,TA,TA,Y,98,0,0,0,0,0,No,MnPrv,No,0,5,2008,WD,Normal,174000,49,343,2.6457513110645907,2829124,4758586568,41.012193308819754,4,8,1.4142135623730951,280900,148877000,23.021728866442675,1700416,2217342464,36.11094017053558,2829124,4758586568,41.012193308819754,4,8,1.4142135623730951,3880900,7645373000,44.384682042344295,49,343,2.6457513110645907,3880900,7645373000,44.384682042344295
137,20,RL,0.0,10355,Pave,None,IR1,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,1967,1967,Gable,CompShg,MetalSd,MetalSd,BrkFace,196.0,TA,TA,CBlock,TA,TA,No,BLQ,695,Unf,0,519,1214,GasA,TA,Y,SBrkr,1214,0,0,1214,0,0,2,0,3,1,TA,5,Typ,1,Fa,Attchd,1967.0,RFn,1,318,TA,TA,Y,0,111,0,0,0,0,No,No,No,0,7,2007,WD,Normal,143000,25,125,2.23606797749979,1473796,1789188344,34.84250278036869,1,1,1.0,101124,32157432,17.832554500127006,1473796,1789188344,34.84250278036869,1473796,1789188344,34.84250278036869,4,8,1.4142135623730951,3869089,7610498063,44.35087372307337,25,125,2.23606797749979,3869089,7610498063,44.35087372307337
138,90,RL,82.0,11070,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,Duplex,1Story,7,5,1988,1989,Gable,CompShg,VinylSd,VinylSd,BrkFace,70.0,TA,TA,CBlock,TA,TA,No,Unf,0,Unf,0,1907,1907,GasA,Gd,Y,SBrkr,1959,0,0,1959,0,0,3,0,5,2,TA,9,Typ,0,No,2Types,1989.0,Unf,3,766,TA,TA,Y,0,0,0,0,0,0,No,No,No,0,7,2006,WD,Family,171000,49,343,2.6457513110645907,3837681,7518017079,44.26059195266146,9,27,1.7320508075688772,586756,449455096,27.676705006196094,3636649,6935089643,43.669211121796096,3837681,7518017079,44.26059195266146,9,27,1.7320508075688772,3952144,7856862272,44.58699361921591,81,729,3.0,3956121,7868724669,44.598206241955516
139,60,RL,73.0,9066,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,8,5,1999,2000,Gable,CompShg,VinylSd,VinylSd,BrkFace,320.0,Gd,TA,PConc,Gd,TA,Mn,GLQ,668,Unf,0,336,1004,GasA,Ex,Y,SBrkr,1004,848,0,1852,0,0,2,1,3,1,Gd,7,Typ,2,TA,Attchd,1999.0,Fin,3,660,TA,TA,Y,224,106,0,0,0,0,No,GdPrv,No,0,12,2008,WD,Normal,230000,64,512,2.8284271247461903,3429904,6352182208,43.034869582700026,9,27,1.7320508075688772,435600,287496000,25.69046515733026,1008016,1012048064,31.68595903550972,1008016,1012048064,31.68595903550972,4,8,1.4142135623730951,3996001,7988005999,44.710177812216315,49,343,2.6457513110645907,4000000,8000000000,44.721359549995796
140,60,RL,65.0,15426,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,6,5,1997,1997,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Gd,TA,No,GLQ,821,Unf,0,107,928,GasA,Ex,Y,SBrkr,928,836,0,1764,1,0,2,1,3,1,Gd,7,Typ,0,No,Attchd,1997.0,RFn,2,470,TA,TA,Y,276,99,0,0,0,0,No,MnPrv,No,0,8,2009,WD,Normal,231500,36,216,2.449489742783178,3111696,5489031744,42.0,4,8,1.4142135623730951,220900,103823000,21.6794833886788,861184,799178752,30.463092423455635,861184,799178752,30.463092423455635,4,8,1.4142135623730951,3988009,7964053973,44.68780594300866,49,343,2.6457513110645907,3988009,7964053973,44.68780594300866
